Activity ID	(New)	Activity Name	Duration	Start	Finish
              1SES101SFF10010B	1	Engineering Report for Building Risk Assessment (BRA) for Steam Cracker Complex_PCT Review	10	30-Jun-23	13-Jul-23
              1SES101SFF10010F	1	Engineering Report for Building Risk Assessment (BRA) for Steam Cracker Complex_IFC	21	14-Jul-23	11-Aug-23
              1SES101SFF10015A	1	Engineering Report for Escape Evacuation and Rescue Analysis (EERA) for Steam Cracker Complex_IFR	21	14-Jul-23	11-Aug-23
              1SES101SFF10015B	1	Engineering Report for Escape Evacuation and Rescue Analysis (EERA) for Steam Cracker Complex_PCT Review	10	14-Aug-23	28-Aug-23
              1SES101SFF10015F	1	Engineering Report for Escape Evacuation and Rescue Analysis (EERA) for Steam Cracker Complex_IFC	22	29-Aug-23	27-Sep-23
              1SES101SFF10020A	1	Engineering Report for Fire and Explosion Risk Analysis (FERA) for Steam Cracker Complex_IFR	40	01-Jun-23	27-Jul-23
              1SES101SFF10020B	1	Engineering Report for Fire and Explosion Risk Analysis (FERA) for Steam Cracker Complex_PCT Review	10	28-Jul-23	10-Aug-23
              1SES101SFF10020F	1	Engineering Report for Fire and Explosion Risk Analysis (FERA) for Steam Cracker Complex_IFC	20	11-Aug-23	08-Sep-23
              1SES101SFF10025A	1	Engineering Report for Occupational Health Risk Assessment (OHRA) for Steam Cracker Complex_IFR	20	01-Jun-23	29-Jun-23
              1SES101SFF10025B	1	Engineering Report for Occupational Health Risk Assessment (OHRA) for Steam Cracker Complex_PCT Review	10	30-Jun-23	13-Jul-23
              1SES101SFF10025F	1	Engineering Report for Occupational Health Risk Assessment (OHRA) for Steam Cracker Complex_IFC	21	14-Jul-23	11-Aug-23
              1SES101SFF10030A	1	Engineering Report for ALARP Assessment for Steam Cracker Complex_IFR	40	28-Jul-23	22-Sep-23
              1SES101SFF10030B	1	Engineering Report for ALARP Assessment for Steam Cracker Complex_PCT Review	10	25-Sep-23	12-Oct-23
              1SES101SFF10030F	1	Engineering Report for ALARP Assessment for Steam Cracker Complex_IFC	21	13-Oct-23	10-Nov-23
              1SES101SFF10035A	1	Engineering Report for Project HSE Review (PHSER) for Steam Cracker Complex_IFR	17	22-Jul-24	13-Aug-24
              1SES101SFF10035B	1	Engineering Report for Project HSE Review (PHSER) for Steam Cracker Complex_PCT Review	10	14-Aug-24	28-Aug-24
              1SES101SFF10035F	1	Engineering Report for Project HSE Review (PHSER) for Steam Cracker Complex_IFC	23	29-Aug-24	04-Oct-24
              1SES101SFF15010A	1	Layers of Protection Analysis (LOPA) Report for Steam Cracker Complex_IFA	39	30-Jan-24	27-Mar-24
              1SES101SFF15010B	1	Layers of Protection Analysis (LOPA) Report for Steam Cracker Complex_PCT Approval	10	28-Mar-24	11-Apr-24
              1SES101SFF15010F	1	Layers of Protection Analysis (LOPA) Report for Steam Cracker Complex_IFC	19	12-Apr-24	10-May-24
              1SES101SFF15015A	1	Engineering Report for Hazardous Area Classification Study for Steam Cracker Complex_IFR	19	31-Aug-23	26-Sep-23
              1SES101SFF15015B	1	Engineering Report for Hazardous Area Classification Study for Steam Cracker Complex_PCT Review	10	27-Sep-23	16-Oct-23
              1SES101SFF15015F	1	Engineering Report for Hazardous Area Classification Study for Steam Cracker Complex_IFC	22	17-Oct-23	15-Nov-23
            Safety Equipment And Escape Route Layout			60	01-Jun-23	25-Aug-23
              1SES201SFF40005A	1	Escape Route Layout for Steam Cracker Complex_IFR	30	01-Jun-23	13-Jul-23
              1SES201SFF40005B	1	Escape Route Layout for Steam Cracker Complex_PCT Review	10	14-Jul-23	27-Jul-23
              1SES201SFF40005F	1	Escape Route Layout for Steam Cracker Complex_IFC	20	28-Jul-23	25-Aug-23
            Hazarous Source Schedule			62	12-Jun-23	06-Sep-23
              1SES201SFF15025A	1	Hazarous Source Schedule for Steam Cracker Complex_IFR	30	12-Jun-23	21-Jul-23
              1SES201SFF15025B	1	Hazarous Source Schedule for Steam Cracker Complex_PCT Review	10	24-Jul-23	04-Aug-23
              1SES201SFF15025F	1	Hazarous Source Schedule for Steam Cracker Complex_IFC	22	07-Aug-23	06-Sep-23
            Procurement Service			84	16-Aug-23	15-Dec-23
              1SES201SFF45005A	1	Fire Fighting & Safety Equipment_M/R Issue	31	16-Aug-23	27-Sep-23
              1SES201SFF45005F	1	Fire Fighting & Safety Equipment_TBE Issue	42	19-Oct-23	15-Dec-23
            Flow Diagram (UFD)for Fire Water System			175	01-Sep-23	21-May-24
              1SES171SFF20005A	1	Schematic Diagram for Firewater system for Main & Hot Section Substation_IFA	39	01-Sep-23	31-Oct-23
              1SES171SFF20005B	1	Schematic Diagram for Firewater system for Main & Hot Section Substation_PCT Approval	10	01-Nov-23	14-Nov-23
              1SES171SFF20005F	1	Schematic Diagram for Firewater system for Main & Hot Section Substation_IFC	20	15-Nov-23	12-Dec-23
              1SES171SFF20015A	1	Schematic Diagram for Clean Agent System for Main & Hot Section Substation_IFA	39	01-Feb-24	29-Mar-24
              1SES171SFF20015B	1	Schematic Diagram for Clean Agent System for Main & Hot Section Substation_PCT Approval	10	01-Apr-24	15-Apr-24
              1SES171SFF20015F	1	Schematic Diagram for Clean Agent System for Main & Hot Section Substation_IFC	23	16-Apr-24	21-May-24
              1SES171SFF20025A	1	Schematic Diagram for Firewater system for West Substation _IFA	42	02-Oct-23	30-Nov-23
              1SES171SFF20025B	1	Schematic Diagram for Firewater system for West Substation _PCT Approval	10	01-Dec-23	14-Dec-23
              1SES171SFF20025F	1	Schematic Diagram for Firewater system for West Substation _IFC	21	15-Dec-23	16-Jan-24
              1SES171SFF20035A	1	Schematic Diagram for Clean Agent system for West Substation _IFA	39	01-Feb-24	29-Mar-24
              1SES171SFF20035B	1	Schematic Diagram for Clean Agent system for West Substation _PCT Approval	10	01-Apr-24	15-Apr-24
              1SES171SFF20035F	1	Schematic Diagram for Clean Agent system for West Substation _IFC	23	16-Apr-24	21-May-24
              1SES171SFF20045A	1	Schematic Diagram for Firewater system for Combined SCC & TC2C Catalyst Storage_IFA	39	01-Feb-24	29-Mar-24
              1SES171SFF20045B	1	Schematic Diagram for Firewater system for Combined SCC & TC2C Catalyst Storage_PCT Approval	10	01-Apr-24	15-Apr-24
              1SES171SFF20045F	1	Schematic Diagram for Firewater system for Combined SCC & TC2C Catalyst Storage_IFC	23	16-Apr-24	21-May-24
            Fire & Gas Mapping Report			69	01-Sep-23	12-Dec-23
              1SES201SFF30100A	1	F&G Mapping Study Report  for SCC & U&O _IFA	39	01-Sep-23	31-Oct-23
              1SES201SFF30100B	1	F&G Mapping Study Report  for SCC & U&O _PCT Approval	10	01-Nov-23	14-Nov-23
              1SES201SFF30100F	1	F&G Mapping Study Report  for SCC & U&O _IFC	20	15-Nov-23	12-Dec-23
            Piping Scheme for Fire Protection System			166	01-Nov-23	03-Jul-24
              1SES171SFF20010A	1	Piping Plan for Firewater system for Main & Hot Section Substation_IFR	52	01-Nov-23	15-Jan-24
              1SES171SFF20010B	1	Piping Plan for Firewater system for Main & Hot Section Substation_PCT Review	10	16-Jan-24	29-Jan-24
              1SES171SFF20010F	1	Piping Plan for Firewater system for Main & Hot Section Substation_IFC	21	30-Jan-24	29-Feb-24
              1SES171SFF20020A	1	Piping Plan for Clean Agent System for Main & Hot Section Substation_IFR	49	07-Mar-24	20-May-24
              1SES171SFF20020B	1	Piping Plan for Clean Agent System for Main & Hot Section Substation_PCT Review	10	21-May-24	03-Jun-24
              1SES171SFF20020F	1	Piping Plan for Clean Agent System for Main & Hot Section Substation_IFC	21	04-Jun-24	03-Jul-24
              1SES171SFF20030A	1	Piping Plan for Firewater system for West Substation_IFR	51	01-Dec-23	15-Feb-24
              1SES171SFF20030B	1	Piping Plan for Firewater system for West Substation_PCT Review	10	16-Feb-24	29-Feb-24
              1SES171SFF20030F	1	Piping Plan for Firewater system for West Substation_IFC	20	04-Mar-24	29-Mar-24
              1SES171SFF20040A	1	Piping Plan for Clean Agent system for West Substation_IFR	49	07-Mar-24	20-May-24
              1SES171SFF20040B	1	Piping Plan for Clean Agent system for West Substation_PCT Review	10	21-May-24	03-Jun-24
              1SES171SFF20040F	1	Piping Plan for Clean Agent system for West Substation_IFC	21	04-Jun-24	03-Jul-24
              1SES171SFF20050A	1	Piping Plan for Firewater system for Combined SCC & TC2C Catalyst Storage_IFR	49	07-Mar-24	20-May-24
              1SES171SFF20050B	1	Piping Plan for Firewater system for Combined SCC & TC2C Catalyst Storage_PCT Review	10	21-May-24	03-Jun-24
              1SES171SFF20050F	1	Piping Plan for Firewater system for Combined SCC & TC2C Catalyst Storage_IFC	21	04-Jun-24	03-Jul-24
            RAM Study Report			89	16-Nov-23	26-Mar-24
              1SES101SFF10040A	1	RAM Study Report_IFR	59	16-Nov-23	08-Feb-24
              1SES101SFF10040B	1	RAM Study Report_PCT Review	10	13-Feb-24	26-Feb-24
              1SES101SFF10040F	1	RAM Study Report_IFC	20	27-Feb-24	26-Mar-24
            Fire Fighting & Safety Equipment Installation Detail			91	01-Feb-24	18-Jun-24
              1SES201SFF20005A	1	Typical Fire Fighting Equipment Details for SCC Common_IFA	60	01-Feb-24	30-Apr-24
              1SES201SFF20005B	1	Typical Fire Fighting Equipment Details for SCC Common_PCT Approval	10	02-May-24	17-May-24
              1SES201SFF20005F	1	Typical Fire Fighting Equipment Details for SCC Common_IFC	21	20-May-24	18-Jun-24
            F&G Cause & Effect			71	15-Mar-24	28-Jun-24
              1SES201SFF30090A	1	Cause and Effect Matrix for Fire and Gas Alarm System  for SCC & U&O _IFR	40	15-Mar-24	14-May-24
              1SES201SFF30090B	1	Cause and Effect Matrix for Fire and Gas Alarm System  for SCC & U&O _PCT Review	10	16-May-24	29-May-24
              1SES201SFF30090F	1	Cause and Effect Matrix for Fire and Gas Alarm System  for SCC & U&O _IFC	21	30-May-24	28-Jun-24
          Utilities & Offsite			440	03-Apr-23	14-Jan-25
            Common			123	03-Apr-23	27-Sep-23
              1UES202SFF35010A	1	Fire Exposed Envelope Zone Drawing for Utilities for SCC_IFA	31	03-Jul-23	14-Aug-23
              1UES202SFF35010B	1	Fire Exposed Envelope Zone Drawing for Utilities for SCC_PCT Approval	10	16-Aug-23	29-Aug-23
              1UES202SFF35010F	1	Fire Exposed Envelope Zone Drawing for Utilities for SCC_IFC	21	30-Aug-23	27-Sep-23
              1UES202SFF35020A	1	Fire Exposed Envelope Zone Drawing for Off-sites & Interconnections for SCC_IFA	31	03-Jul-23	14-Aug-23
              1UES202SFF35020B	1	Fire Exposed Envelope Zone Drawing for Off-sites & Interconnections for SCC_PCT Approval	10	16-Aug-23	29-Aug-23
              1UES202SFF35020F	1	Fire Exposed Envelope Zone Drawing for Off-sites & Interconnections for SCC_IFC	21	30-Aug-23	27-Sep-23
              1UES202SFF50005A	1	PDS for Fire Water Pump - Check 필요_IFA	20	03-Apr-23	28-Apr-23
              1UES202SFF50005B	1	PDS for Fire Water Pump - Check 필요_PCT Approval	10	02-May-23	16-May-23
              1UES202SFF50005F	1	PDS for Fire Water Pump - Check 필요_IFC	21	17-May-23	16-Jun-23
            P&ID for Fire Fighting System			70	03-Apr-23	13-Jul-23
              1UES202SFF55005A	1	P&ID for Fire Water Pump System_IFA	40	03-Apr-23	31-May-23
              1UES202SFF55005B	1	P&ID for Fire Water Pump System_PCT Approval	10	01-Jun-23	15-Jun-23
              1UES202SFF55005F	1	P&ID for Fire Water Pump System_IFC	20	16-Jun-23	13-Jul-23
            Block Diagram (Fire & Gas System)			71	02-May-23	11-Aug-23
              1UES202SFF30005A	1	Block Diagram Fire & Gas Alarm for Building_IFA	41	02-May-23	30-Jun-23
              1UES202SFF30005B	1	Block Diagram Fire & Gas Alarm for Building_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES202SFF30005F	1	Block Diagram Fire & Gas Alarm for Building_IFC	20	17-Jul-23	11-Aug-23
            Piping Scheme for Fire Protection System			286	02-May-23	28-Jun-24
              1UES161SFF20020A	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Central Control Building_IFA	42	01-Jun-23	31-Jul-23
              1UES161SFF20020B	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Central Control Building_PCT Approval	10	01-Aug-23	14-Aug-23
              1UES161SFF20020F	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Central Control Building_IFC	23	16-Aug-23	15-Sep-23
              1UES161SFF20025A	1	Schematic Diagram for Clean Agent System  for Central Control Building_IFA	39	01-Feb-24	29-Mar-24
              1UES161SFF20025B	1	Schematic Diagram for Clean Agent System  for Central Control Building_PCT Approval	10	01-Apr-24	15-Apr-24
              1UES161SFF20025F	1	Schematic Diagram for Clean Agent System  for Central Control Building_IFC	23	16-Apr-24	21-May-24
              1UES161SFF20030A	1	Piping Plan for Firewater system for Central Control Building_IFR	43	03-Jul-23	31-Aug-23
              1UES161SFF20030B	1	Piping Plan for Firewater system for Central Control Building_PCT Review	10	01-Sep-23	14-Sep-23
              1UES161SFF20030F	1	Piping Plan for Firewater system for Central Control Building_IFC	23	15-Sep-23	23-Oct-23
              1UES161SFF20035A	1	Piping Plan for Clean Agent System for Central Control Building _IFR	40	15-Mar-24	14-May-24
              1UES161SFF20035B	1	Piping Plan for Clean Agent System for Central Control Building _PCT Review	10	16-May-24	29-May-24
              1UES161SFF20035F	1	Piping Plan for Clean Agent System for Central Control Building _IFC	21	30-May-24	28-Jun-24
              1UES162SFF20075A	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Fire Water Pump House_IFA	41	02-May-23	30-Jun-23
              1UES162SFF20075B	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Fire Water Pump House_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES162SFF20075F	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Fire Water Pump House_IFC	20	17-Jul-23	11-Aug-23
              1UES162SFF20080A	1	Piping Plan for Firewater system for Fire Water Pump House_IFR	52	01-Jun-23	14-Aug-23
              1UES162SFF20080B	1	Piping Plan for Firewater system for Fire Water Pump House_PCT Review	10	16-Aug-23	29-Aug-23
              1UES162SFF20080F	1	Piping Plan for Firewater system for Fire Water Pump House_IFC	23	30-Aug-23	04-Oct-23
              1UES166SFF20045A	1	Schematic Diagram for Indoor Hose Reel system for Utility Substation(SS#96)_IFA	41	02-May-23	30-Jun-23
              1UES166SFF20045B	1	Schematic Diagram for Indoor Hose Reel system for Utility Substation(SS#96)_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES166SFF20045F	1	Schematic Diagram for Indoor Hose Reel system for Utility Substation(SS#96)_IFC	20	17-Jul-23	11-Aug-23
              1UES166SFF20050A	1	Piping Plan for Firewater system for for Utility Substation(SS#96)_IFR	43	03-Jul-23	31-Aug-23
              1UES166SFF20050B	1	Piping Plan for Firewater system for for Utility Substation(SS#96)_PCT Review	10	01-Sep-23	14-Sep-23
              1UES166SFF20050F	1	Piping Plan for Firewater system for for Utility Substation(SS#96)_IFC	23	15-Sep-23	23-Oct-23
              1UES166SFF20055A	1	Piping Plan for Clean Agent System for Utility Substation(SS#96)_IFR	40	15-Mar-24	14-May-24
              1UES166SFF20055B	1	Piping Plan for Clean Agent System for Utility Substation(SS#96)_PCT Review	10	16-May-24	29-May-24
              1UES166SFF20055F	1	Piping Plan for Clean Agent System for Utility Substation(SS#96)_IFC	21	30-May-24	28-Jun-24
              1UES167SFF20090A	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Hazardous Substance Storage_IFA	41	02-May-23	30-Jun-23
              1UES167SFF20090B	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Hazardous Substance Storage_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES167SFF20090F	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Hazardous Substance Storage_IFC	20	17-Jul-23	11-Aug-23
              1UES167SFF20095A	1	Piping Plan for Firewater system for Hazardous Substance Storage_IFR	52	01-Jun-23	14-Aug-23
              1UES167SFF20095B	1	Piping Plan for Firewater system for Hazardous Substance Storage_PCT Review	10	16-Aug-23	29-Aug-23
              1UES167SFF20095F	1	Piping Plan for Firewater system for Hazardous Substance Storage_IFC	23	30-Aug-23	04-Oct-23
              1UES167SFF20105A	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Water Treatment Package Building(45x39)_IFA	41	02-May-23	30-Jun-23
              1UES167SFF20105B	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Water Treatment Package Building(45x39)_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES167SFF20105F	1	Schematic Diagram for Indoor Hose Reel & Sprinkler system for Water Treatment Package Building(45x39)_IFC	20	17-Jul-23	11-Aug-23
              1UES167SFF20110A	1	Piping Plan for Firewater system for Water Treatment Package Building(45x39)_IFR	52	01-Jun-23	14-Aug-23
              1UES167SFF20110B	1	Piping Plan for Firewater system for Water Treatment Package Building(45x39)_PCT Review	10	16-Aug-23	29-Aug-23
              1UES167SFF20110F	1	Piping Plan for Firewater system for Water Treatment Package Building(45x39)_IFC	23	30-Aug-23	04-Oct-23
              1UES202SFF25010A	1	Schematic Diagram for Fire Fighting System Distribution for UTOS Area_IFA	41	02-May-23	30-Jun-23
              1UES202SFF25010B	1	Schematic Diagram for Fire Fighting System Distribution for UTOS Area_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES202SFF25010F	1	Schematic Diagram for Fire Fighting System Distribution for UTOS Area_IFC	20	17-Jul-23	11-Aug-23
            Passive Fire Protection Layout			60	22-May-23	16-Aug-23
              1UES202SFF35005A	1	Fireproofing Schedule for Utilities for SCC_IFA	28	22-May-23	30-Jun-23
              1UES202SFF35005B	1	Fireproofing Schedule for Utilities for SCC_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES202SFF35005F	1	Fireproofing Schedule for Utilities for SCC_IFC	22	17-Jul-23	16-Aug-23
              1UES202SFF35015A	1	Fireproofing Schedule for Off-sites & Interconnections for SCC_IFA	28	22-May-23	30-Jun-23
              1UES202SFF35015B	1	Fireproofing Schedule for Off-sites & Interconnections for SCC_PCT Approval	10	03-Jul-23	14-Jul-23
              1UES202SFF35015F	1	Fireproofing Schedule for Off-sites & Interconnections for SCC_IFC	22	17-Jul-23	16-Aug-23
            Fire and Gas Detector Location Plan			400	01-Jun-23	14-Jan-25
